Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
47,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,0.6513871599365899,2560,2048,512,4.0,0
48,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,2.019469751068968,2560,2048,512,4.0,0
49,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,0.9077320598402281,2560,2048,512,4.0,0
50,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,0.9246455005048944,2560,2048,512,4.0,0
51,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,0.4701970329074783,2560,2048,512,4.0,0
52,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,0.6211586422799797,2560,2048,512,4.0,0
53,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,5.518305586691056,2560,2048,512,4.0,0
54,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,2.088449269411754,2560,2048,512,4.0,0
55,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,1.878765655992538,2560,2048,512,4.0,0
56,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,0.37540477071823375,2560,2048,512,4.0,0
57,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,2.612208913424766,2560,2048,512,4.0,0
58,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,0.35682440161588147,2560,2048,512,4.0,0
59,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,0.9543157333886967,2560,2048,512,4.0,0
60,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,6.0,2560,2048,512,4.0,0
61,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,2.0433011609204783,2560,2048,512,4.0,0
