time_stats.mla_block_norm.min,time_stats.mla_block_norm.max,time_stats.mla_block_norm.mean,time_stats.mla_block_norm.median,time_stats.mla_block_norm.std,time_stats.mla_q_down_proj.min,time_stats.mla_q_down_proj.max,time_stats.mla_q_down_proj.mean,time_stats.mla_q_down_proj.median,time_stats.mla_q_down_proj.std,time_stats.mla_q_up_proj.min,time_stats.mla_q_up_proj.max,time_stats.mla_q_up_proj.mean,time_stats.mla_q_up_proj.median,time_stats.mla_q_up_proj.std,time_stats.mla_kv_down_proj.min,time_stats.mla_kv_down_proj.max,time_stats.mla_kv_down_proj.mean,time_stats.mla_kv_down_proj.median,time_stats.mla_kv_down_proj.std,time_stats.mla_kv_up_proj.min,time_stats.mla_kv_up_proj.max,time_stats.mla_kv_up_proj.mean,time_stats.mla_kv_up_proj.median,time_stats.mla_kv_up_proj.std,time_stats.mla_rope.min,time_stats.mla_rope.max,time_stats.mla_rope.mean,time_stats.mla_rope.median,time_stats.mla_rope.std,time_stats.mla_attn_score.min,time_stats.mla_attn_score.max,time_stats.mla_attn_score.mean,time_stats.mla_attn_score.median,time_stats.mla_attn_score.std,time_stats.mla_o_proj.min,time_stats.mla_o_proj.max,time_stats.mla_o_proj.mean,time_stats.mla_o_proj.median,time_stats.mla_o_proj.std,time_stats.mla_block_residual.min,time_stats.mla_block_residual.max,time_stats.mla_block_residual.mean,time_stats.mla_block_residual.median,time_stats.mla_block_residual.std,hidden_size,num_heads,kv_lora_rank,q_lora_rank,qk_nope_head_dim,qk_rope_head_dim,v_head_dim,num_tokens
0.06649599969387054,0.07891199737787247,0.06848319843411446,0.0671519972383976,0.0035106912747548042,0.13916799426078796,0.1409599930047989,0.139868800342083,0.13969600200653076,0.0005545244844086175,0.41974401473999023,0.42579200863838196,0.42231360375881194,0.4209440052509308,0.0025441573982567783,0.07711999863386154,0.07939200103282928,0.07782399952411652,0.0777439996600151,0.000639039593194401,0.22355200350284576,0.22563199698925018,0.22464639991521834,0.22468800097703934,0.0006742523997137331,0.10262399911880493,0.10342399775981903,0.10293440073728562,0.10289600118994713,0.00024912819114617847,0.17664000391960144,0.17744000256061554,0.1771135985851288,0.17716799676418304,0.0002555171653682189,1.2889599800109863,1.3024319410324097,1.294707190990448,1.293615996837616,0.004883135703187522,0.05375999957323074,0.05526399984955788,0.054396800324320795,0.054336000233888626,0.0005036214429833069,7168,128,512,1536,128,64,128,3808
0.06623999774456024,0.07715199887752533,0.06763520017266274,0.06657600030303001,0.0031816816830182474,0.1393280029296875,0.1414719969034195,0.13990080058574678,0.1398880034685135,0.0005845486231182286,0.41923201084136963,0.4256959855556488,0.4218176037073135,0.4211040139198303,0.002060746412066767,0.07705599814653397,0.08182399719953537,0.07794880047440529,0.07753600180149078,0.001329247631687644,0.22390399873256683,0.22547200322151184,0.22455679923295974,0.22446399927139282,0.0004388099757956199,0.1019200012087822,0.10291200131177902,0.10226560086011886,0.1021760031580925,0.00031607144597169384,0.17654399573802948,0.17750400304794312,0.17690880000591278,0.17684800177812576,0.0002631801749345511,1.2893760204315186,1.3017280101776123,1.2956224083900452,1.2956160306930542,0.004413722439523552,0.053247999399900436,0.05484800040721893,0.053836800158023834,0.05374399945139885,0.0005053976436849572,7168,128,512,1536,128,64,128,3776
0.06611199676990509,0.07814399898052216,0.06795199885964394,0.06694399937987328,0.003434876365289958,0.1395840048789978,0.141184002161026,0.14025599956512452,0.1403679996728897,0.0004955356714808971,0.4219520092010498,0.42905598878860474,0.4249664038419724,0.4240640103816986,0.002615782104619784,0.07718399912118912,0.07878399640321732,0.07801279947161674,0.07809599861502647,0.0004956280387073368,0.22383999824523926,0.22707200050354004,0.22563520222902297,0.22568000108003616,0.0010521587620999507,0.10127999633550644,0.10220800340175629,0.1017984002828598,0.1019200012087822,0.0002987527392682162,0.17366400361061096,0.1764480024576187,0.17508479952812195,0.17521599680185318,0.0008674537363072163,1.2939200401306152,1.3138560056686401,1.3018719911575318,1.300271987915039,0.006723351045664311,0.05276799947023392,0.05446400120854378,0.05337280035018921,0.053120000287890434,0.00054446085744123,7168,128,512,1536,128,64,128,3744
0.06521599739789963,0.07539200037717819,0.0666975997388363,0.06577600166201591,0.002913337938191173,0.13788799941539764,0.14070400595664978,0.13870719969272613,0.13846399635076523,0.0007653574990886992,0.4158720076084137,0.42502400279045105,0.4196672022342682,0.41920000314712524,0.002323524319732487,0.07638400048017502,0.07849600166082382,0.07748480066657067,0.07756800204515457,0.000685905985104364,0.19724799692630768,0.2006080001592636,0.19862080067396165,0.1987840011715889,0.0009413073056110072,0.09967999905347824,0.10060799866914749,0.10016960054636001,0.10020800307393074,0.0002588041108871683,0.17215999960899353,0.1743679940700531,0.17291519939899444,0.17268799990415573,0.0006715735827017511,1.278656005859375,1.2959680557250977,1.2864895939826966,1.2862560153007507,0.005233394197958148,0.052352000027894974,0.0541439987719059,0.05317119993269444,0.05305599980056286,0.0005092323997530178,7168,128,512,1536,128,64,128,3712
0.06518399715423584,0.07475200295448303,0.06678399965167045,0.06606400012969971,0.0026925306714878122,0.1398719996213913,0.14153599739074707,0.14082240015268327,0.14083199948072433,0.0005124090987882581,0.4228479862213135,0.4291839897632599,0.4256991982460022,0.4248960018157959,0.002461313210041807,0.07756800204515457,0.07897599786520004,0.07828479930758477,0.07812799885869026,0.0004657515713602813,0.20041599869728088,0.2025279998779297,0.20144320130348206,0.20131200551986694,0.0006386308318747713,0.10012800246477127,0.100832000374794,0.10042240172624588,0.10028800368309021,0.00022798563218072405,0.1725119948387146,0.17343999445438385,0.17300799787044524,0.1730240061879158,0.00030668262906337037,1.3008960485458374,1.3136639595031738,1.3095072031021118,1.3119360208511353,0.004422015897707051,0.05209600180387497,0.05369599908590317,0.052671999856829646,0.052400000393390656,0.00054905866958348,7168,128,512,1536,128,64,128,3680
0.0647680014371872,0.07638400048017502,0.06651520058512687,0.0655359998345375,0.003333539943117696,0.13897599279880524,0.1430400013923645,0.14062399864196778,0.14000000059604645,0.0014736177986502009,0.41948801279067993,0.4259200096130371,0.422188800573349,0.4219039976596832,0.001959964258856422,0.07667200267314911,0.07836800068616867,0.0777376003563404,0.07780800014734268,0.0004776573928349871,0.19926400482654572,0.20025600492954254,0.19964480102062226,0.1995360031723976,0.0002934410744010274,0.09865599870681763,0.1003199964761734,0.09915519952774048,0.09904000163078308,0.0004672865475732092,0.17071999609470367,0.17283199727535248,0.17143999934196472,0.17137599736452103,0.0005765763583328952,1.2894079685211182,1.302240014076233,1.295852780342102,1.2953280210494995,0.0047402396721684574,0.0517439991235733,0.05321599915623665,0.05233599990606308,0.052112000063061714,0.000507832872775304,7168,128,512,1536,128,64,128,3648
0.0639680027961731,0.07609599828720093,0.0658399999141693,0.06472000107169151,0.0034546437030031655,0.13763199746608734,0.14047999680042267,0.13943680077791215,0.1395839974284172,0.0008353401411113187,0.41631999611854553,0.4219200015068054,0.4201280027627945,0.4208479970693588,0.0017479185788928432,0.07651200145483017,0.08233600109815598,0.07866240069270133,0.07795200124382973,0.0018985356206947905,0.19766399264335632,0.20032000541687012,0.19925440102815628,0.1990719959139824,0.0009160139915039024,0.09759999811649323,0.09833600372076035,0.09793920069932938,0.097936000674963,0.0002079769667858568,0.16659200191497803,0.16828800737857819,0.1674687996506691,0.1671999990940094,0.0006744656122519851,1.282528042793274,1.2998080253601074,1.2897440195083618,1.288864016532898,0.004899823469139505,0.05132799968123436,0.05241600051522255,0.051868800073862076,0.051791999489068985,0.000370551244104081,7168,128,512,1536,128,64,128,3616
0.06454399973154068,0.07446400076150894,0.06623999997973443,0.06547199934720993,0.0027746789901986297,0.137472003698349,0.13942399621009827,0.1384895995259285,0.13849599659442902,0.0006932705691798334,0.3954240083694458,0.40092799067497253,0.39920320808887483,0.3999520093202591,0.0017188761363614066,0.07763200253248215,0.07919999957084656,0.07846400067210198,0.07852800190448761,0.0005362259654677098,0.22649599611759186,0.22832000255584717,0.22763199955224991,0.2277120053768158,0.0005487328642465372,0.09731200337409973,0.0981760025024414,0.09781440049409866,0.09796800091862679,0.0002904967753885512,0.17103999853134155,0.17164799571037292,0.17137279957532883,0.17140799760818481,0.0001915724252870504,1.1181119680404663,1.1237759590148926,1.1205215811729432,1.1201760172843933,0.0018621734411329428,0.05119999870657921,0.05215999856591225,0.051657600328326225,0.05150400102138519,0.00032572498465615804,7168,128,512,1536,128,64,128,3584
0.06438399851322174,0.07539200037717819,0.06686079874634743,0.06611199676990509,0.0029041904892703344,0.13843199610710144,0.1462399959564209,0.1436256006360054,0.14449600130319595,0.0025989060083795377,0.4009599983692169,0.41894400119781494,0.41264320313930514,0.41496001183986664,0.005794785700526786,0.07849600166082382,0.08153600245714188,0.0804736003279686,0.08048000186681747,0.0007814551768191212,0.20716799795627594,0.2152319997549057,0.2137344002723694,0.21436800062656403,0.0022340865777113438,0.09772799909114838,0.10047999769449234,0.09994559958577157,0.10016000270843506,0.0007641300348141042,0.16838400065898895,0.175135999917984,0.17413440048694612,0.17475200444459915,0.0019346669033879342,1.1198400259017944,1.1697280406951904,1.1621119976043701,1.1657440066337585,0.014237790103705872,0.050624001771211624,0.0517439991235733,0.051177600398659706,0.051072001457214355,0.0003858751611117706,7168,128,512,1536,128,64,128,3552
0.06511999666690826,0.07513599842786789,0.06689599975943565,0.0660960003733635,0.0027801440494526846,0.1446399986743927,0.14643199741840363,0.14574400037527085,0.1459839940071106,0.0006239990011370583,0.4140799939632416,0.41843199729919434,0.41698239743709564,0.41771200299263,0.0014826100871754627,0.08006399869918823,0.08160000294446945,0.0808448001742363,0.08089599758386612,0.00045642407723506576,0.21264000236988068,0.21641600131988525,0.2148384004831314,0.21529600024223328,0.0010573608151522994,0.09891200065612793,0.10047999769449234,0.09934079945087433,0.09927999973297119,0.0004315126329542911,0.1733119934797287,0.17523199319839478,0.17453759759664536,0.17470400035381317,0.0005898858027740982,1.1561919450759888,1.1782079935073853,1.1696799993515015,1.1699520349502563,0.006854065462342848,0.050144001841545105,0.05135999992489815,0.05057280026376247,0.050383999943733215,0.0003660330293749023,7168,128,512,1536,128,64,128,3520
