time_stats.moe_block_norm.min,time_stats.moe_block_norm.max,time_stats.moe_block_norm.mean,time_stats.moe_block_norm.median,time_stats.moe_block_norm.std,time_stats.moe_router_gate.min,time_stats.moe_router_gate.max,time_stats.moe_router_gate.mean,time_stats.moe_router_gate.median,time_stats.moe_router_gate.std,time_stats.moe_router_softmax.min,time_stats.moe_router_softmax.max,time_stats.moe_router_softmax.mean,time_stats.moe_router_softmax.median,time_stats.moe_router_softmax.std,time_stats.moe_router_topk.min,time_stats.moe_router_topk.max,time_stats.moe_router_topk.mean,time_stats.moe_router_topk.median,time_stats.moe_router_topk.std,time_stats.moe_expert_dispatch.min,time_stats.moe_expert_dispatch.max,time_stats.moe_expert_dispatch.mean,time_stats.moe_expert_dispatch.median,time_stats.moe_expert_dispatch.std,time_stats.moe_expert_gemm.min,time_stats.moe_expert_gemm.max,time_stats.moe_expert_gemm.mean,time_stats.moe_expert_gemm.median,time_stats.moe_expert_gemm.std,time_stats.moe_expert_combine.min,time_stats.moe_expert_combine.max,time_stats.moe_expert_combine.mean,time_stats.moe_expert_combine.median,time_stats.moe_expert_combine.std,time_stats.moe_shared_expert.min,time_stats.moe_shared_expert.max,time_stats.moe_shared_expert.mean,time_stats.moe_shared_expert.median,time_stats.moe_shared_expert.std,time_stats.moe_block_residual.min,time_stats.moe_block_residual.max,time_stats.moe_block_residual.mean,time_stats.moe_block_residual.median,time_stats.moe_block_residual.std,hidden_size,num_routed_experts,num_experts_per_tok,expert_intermediate_size,num_shared_experts,num_tokens
0.061055999249219894,0.07852800190448761,0.0636608000844717,0.06216000020503998,0.0049818199683981206,0.03721600025892258,0.0395519994199276,0.037913599982857704,0.03759999945759773,0.0006923842261571108,0.006912000011652708,0.007712000049650669,0.007225600024685264,0.0071199999656528234,0.0002932150630123116,0.0703359991312027,0.07180800288915634,0.07115520015358925,0.07116799801588058,0.00045304654072429273,0.472351998090744,0.4734080135822296,0.4730048030614853,0.47310400009155273,0.00031685164637000417,8.12889575958252,8.171487808227539,8.1488862991333,8.151855945587158,0.014205223849702561,0.7193599939346313,0.7217599749565125,0.7204351961612702,0.7202560007572174,0.000798098041352658,0.5447679758071899,0.5480319857597351,0.5465535998344422,0.5468800067901611,0.0009102684146758557,0.05619199946522713,0.05817599967122078,0.05682239979505539,0.056784000247716904,0.0004986358704315522,7168,256,8,2048,1,3744
0.06067200005054474,0.07711999863386154,0.06294080018997192,0.06147199869155884,0.004752003813965291,0.03686400130391121,0.03888000175356865,0.03813120052218437,0.03840000182390213,0.0006868012336046145,0.007135999854654074,0.007712000049650669,0.007289599953219294,0.0072639998979866505,0.00014858484291496065,0.07100799679756165,0.0716480016708374,0.07121599838137627,0.07124799862504005,0.00018782262172583152,0.4683839976787567,0.4694719910621643,0.46894400119781493,0.4690079987049103,0.0003344690291367837,8.079008102416992,8.138496398925781,8.117471981048585,8.122639656066895,0.017410230788285953,0.7136639952659607,0.7158079743385315,0.7148351907730103,0.715039998292923,0.0006850088498121015,0.5419520139694214,0.5463039875030518,0.5443903982639313,0.5442079901695251,0.0014076914311473591,0.05593600124120712,0.05782400071620941,0.056745600700378415,0.05644800141453743,0.0007637278065257048,7168,256,8,2048,1,3712
0.059647999703884125,0.07744000107049942,0.06245119981467724,0.060912000015378,0.0050323746136424026,0.037248000502586365,0.03968000039458275,0.037910399958491325,0.03755199909210205,0.0008184814209587308,0.006624000146985054,0.007424000184983015,0.007014400092884898,0.007087999954819679,0.00025711756540838175,0.0689919963479042,0.06988800317049026,0.06939519941806793,0.06937599927186966,0.00029854701028300006,0.46460801362991333,0.4652160108089447,0.46496640145778656,0.4649920016527176,0.0001859301041125032,8.08124828338623,8.12662410736084,8.10850887298584,8.110479831695557,0.012939139555784393,0.7072640061378479,0.7103360295295715,0.7082592070102691,0.7080479860305786,0.0009096659976655298,0.5424960255622864,0.5468800067901611,0.5444384038448333,0.5442560017108917,0.0013139492889292013,0.05555199831724167,0.05711999908089638,0.056326399371027944,0.05617599934339523,0.0005972608772462775,7168,256,8,2048,1,3680
0.060095999389886856,0.0764480009675026,0.06217280067503452,0.06072000041604042,0.004770757982902929,0.036896001547575,0.03868800029158592,0.03779199980199337,0.03779199905693531,0.0005856954162679567,0.00687999976798892,0.007424000184983015,0.00713280001655221,0.007151999976485968,0.0001590049767508769,0.06908799707889557,0.07049600034952164,0.06977280080318451,0.06971200183033943,0.000380302696611726,0.4604800045490265,0.46112000942230225,0.46086080372333527,0.46089600026607513,0.0001943589127151662,8.05510425567627,8.083776473999023,8.06822099685669,8.065104007720947,0.009400392741587726,0.701088011264801,0.703935980796814,0.7024511933326721,0.7024959921836853,0.00093910102538034,0.5399680137634277,0.5435839891433716,0.5419647991657257,0.5418879985809326,0.0009932581505897816,0.05500800162553787,0.05724800005555153,0.0562304001301527,0.05655999854207039,0.0007383333040981667,7168,256,8,2048,1,3648
0.060256000608205795,0.0772479996085167,0.06230080015957355,0.06062399968504906,0.004989916290246428,0.03702399879693985,0.03903999924659729,0.03772799968719483,0.03758399933576584,0.000609009451239994,0.006591999903321266,0.007391999941319227,0.0070079999510198835,0.007039999822154641,0.0002619313091055443,0.06841599941253662,0.06976000219583511,0.06922880038619042,0.06934399902820587,0.00043880896519125434,0.45635199546813965,0.45788800716400146,0.45717760026454923,0.4572159945964813,0.00040899927001382153,8.037055969238281,8.095168113708496,8.063769626617432,8.066895961761475,0.016356937713817132,0.6961280107498169,0.697376012802124,0.6967167973518371,0.6966879963874817,0.00040960274662749194,0.5399680137634277,0.54448002576828,0.5422048091888427,0.5423679947853088,0.0013875987751454616,0.054336000233888626,0.05628800019621849,0.05517760030925274,0.054816000163555145,0.0007595603976776036,7168,256,8,2048,1,3616
0.0594559982419014,0.07625599950551987,0.06178239993751049,0.0602400004863739,0.00485097301080984,0.0379519984126091,0.03932800143957138,0.03842240013182163,0.03835200145840645,0.0003893105755542196,0.006976000033318996,0.0072639998979866505,0.007155199954286218,0.007199999876320362,9.296538213424e-05,0.06947200000286102,0.07020799815654755,0.06984959989786148,0.0697920024394989,0.00028254266569398046,0.4519039988517761,0.45344001054763794,0.4528287976980209,0.4528319984674454,0.0004528753923172801,8.058976173400879,8.102368354797363,8.073110580444336,8.071376323699951,0.012076967455893827,0.6893439888954163,0.692031979560852,0.6907551944255829,0.6904799938201904,0.0008253820876243219,0.5355520248413086,0.5471360087394714,0.5412864029407501,0.540800005197525,0.0029613277207237044,0.05398400127887726,0.05587200075387955,0.054854399710893634,0.054767999798059464,0.0007220664908295009,7168,256,8,2048,1,3584
0.05894400179386139,0.07635200023651123,0.06160319969058037,0.060127999633550644,0.00494518469759648,0.03743999823927879,0.04054399952292442,0.038684799894690515,0.03859199956059456,0.000739116956589487,0.006783999968320131,0.007424000184983015,0.007065600017085671,0.007040000054985285,0.0001971574718408449,0.06710399687290192,0.06825599819421768,0.0676319994032383,0.06750399991869926,0.00037543838680486593,0.4487040042877197,0.44924798607826233,0.4489472061395645,0.44891200959682465,0.0001676218381288187,8.04428768157959,8.10524845123291,8.074655914306641,8.08023977279663,0.017815967200712043,0.6832960247993469,0.6857600212097168,0.6841696083545685,0.6838079988956451,0.0007339161212938224,0.5362560153007507,0.5491200089454651,0.5410624027252198,0.5403999984264374,0.003400887172710606,0.053568001836538315,0.055743999779224396,0.054579200223088264,0.05439999885857105,0.0006570834887408696,7168,256,8,2048,1,3552
0.05862399935722351,0.0767040029168129,0.06111999973654747,0.05920000001788139,0.0052331507975997196,0.037856001406908035,0.03939199820160866,0.038540799915790555,0.03859199956059456,0.00046772544965444996,0.007104000076651573,0.007424000184983015,0.007203200040385127,0.0071680000983178616,0.00010264976152816679,0.06761600077152252,0.06943999975919724,0.0682559996843338,0.06812799721956253,0.0004940867269708332,0.44470399618148804,0.4456000030040741,0.44516160190105436,0.44519999623298645,0.00022810116572232297,7.972832202911377,8.030879974365234,7.99544324874878,7.989552021026611,0.01855732041062947,0.6768959760665894,0.6808000206947327,0.6787967920303345,0.6785919964313507,0.0010212235533351597,0.5342079997062683,0.5373439788818359,0.5358240008354187,0.5359359979629517,0.0010107325962773243,0.0533440001308918,0.055456001311540604,0.05459839999675751,0.05486400052905083,0.0007312260740757851,7168,256,8,2048,1,3520
0.058400001376867294,0.07516799867153168,0.06074560023844242,0.05929600074887276,0.00483197936632789,0.03788800165057182,0.03951999917626381,0.038505600020289424,0.03844800032675266,0.0004895161418292242,0.006719999946653843,0.007391999941319227,0.007046399964019656,0.007055999943986535,0.00022977697029537609,0.06691200286149979,0.06825599819421768,0.06757759973406792,0.06760000064969063,0.0004850499217163608,0.44041600823402405,0.44118401408195496,0.4408096045255661,0.4408160001039505,0.00021753036627648534,7.945856094360352,7.992191791534424,7.973164749145508,7.976143836975098,0.014307449112525558,0.6718720197677612,0.6787840127944946,0.6731232106685638,0.672512024641037,0.0019609200439549973,0.5336639881134033,0.536736011505127,0.5351104080677033,0.5347840189933777,0.0010143398405869808,0.05270399898290634,0.05500800162553787,0.05378879979252815,0.05371199920773506,0.0008284795140719405,7168,256,8,2048,1,3488
0.058368001133203506,0.07542400062084198,0.06077760010957718,0.05936000123620033,0.004909431140173202,0.03683200106024742,0.03916800022125244,0.037936000153422356,0.03795200027525425,0.0005829360489018626,0.006976000033318996,0.007327999919652939,0.007126400014385581,0.007136000087484717,0.00013352093022705487,0.06678400188684464,0.06809599697589874,0.0674464002251625,0.06748799979686737,0.00043431694532837197,0.43619200587272644,0.43721601366996765,0.4367583990097046,0.436831995844841,0.0002786203707187118,7.997344017028809,8.0414400100708,8.015382385253906,8.015408039093018,0.0135109868157692,0.6647359728813171,0.6684160232543945,0.6667232036590576,0.6671040058135986,0.0011634541772115909,0.5375999808311462,0.5424960255622864,0.539686405658722,0.5394240021705627,0.0016896492233644577,0.052352000027894974,0.05443200096487999,0.05342400074005127,0.05305600166320801,0.0007795462773907055,7168,256,8,2048,1,3456
0.05753599852323532,0.07503999769687653,0.060198399052023885,0.058528000488877296,0.004988281217961423,0.03750399872660637,0.038975998759269714,0.03805759996175766,0.037936000153422356,0.00042909818166443826,0.006719999946653843,0.007296000141650438,0.006972800055518746,0.006976000033318996,0.00021439997910234173,0.06550399959087372,0.06681600213050842,0.06609599962830544,0.0660959966480732,0.00041532258784422835,0.4325439929962158,0.43299201130867004,0.4327968031167984,0.4327999949455261,0.00011753449141386159,7.997824192047119,8.21945571899414,8.037279987335205,8.019743919372559,0.06278426549430481,0.6583679914474487,0.6616640090942383,0.6605024039745331,0.6605600118637085,0.000944739952521203,0.5355520248413086,0.5426239967346191,0.5384096086025238,0.5384480059146881,0.0019272422114660136,0.05222399905323982,0.05379199981689453,0.05298880003392696,0.05289600044488907,0.0006114342077490833,7168,256,8,2048,1,3424
0.057792000472545624,0.07503999769687653,0.06016959995031357,0.05867199972271919,0.004985226417371996,0.037248000502586365,0.0390079990029335,0.038233599811792376,0.038207998499274254,0.0005631994540727821,0.006976000033318996,0.007391999941319227,0.007103999983519316,0.007055999943986535,0.00012143149098815817,0.06537599861621857,0.06639999896287918,0.06589119955897331,0.06579200178384781,0.00039876889934744507,0.4283199906349182,0.4291520118713379,0.42889600098133085,0.4289279878139496,0.00023689069013846714,7.890175819396973,7.922207832336426,7.901849603652954,7.901440143585205,0.009402904480847038,0.6528639793395996,0.6568639874458313,0.6546463966369629,0.6545439958572388,0.0011353543742356489,0.5298879742622375,0.5341759920120239,0.5309151887893677,0.5307839810848236,0.0011690703764273673,0.05145600065588951,0.0541439987719059,0.05265920050442219,0.05289600044488907,0.0008056376547973361,7168,256,8,2048,1,3392
0.057440001517534256,0.07555200159549713,0.05968320034444332,0.0579840000718832,0.005295868926391057,0.03721600025892258,0.03807999938726425,0.03762240000069141,0.03763199970126152,0.0002487164715603028,0.006624000146985054,0.007360000163316727,0.006950400024652481,0.006991999922320247,0.00023331485853412076,0.06540799885988235,0.06672000139951706,0.06605119928717613,0.06611199676990509,0.00045038241676786375,0.4244160056114197,0.42582398653030396,0.42496639788150786,0.4248320013284683,0.00040217815247392405,7.855807781219482,7.904352188110352,7.879878425598145,7.879744052886963,0.013716256754466994,0.647487998008728,0.6493440270423889,0.6485984027385712,0.6487679779529572,0.0005684974053200611,0.5303040146827698,0.5328959822654724,0.5313823997974396,0.5312159955501556,0.000835190993260114,0.05119999870657921,0.0530879981815815,0.05211839973926544,0.05204799957573414,0.0007650675965559966,7168,256,8,2048,1,3360
0.057023998349905014,0.07372800260782242,0.05933119989931583,0.057711999863386154,0.004835802326874635,0.036959998309612274,0.03884800150990486,0.03768319971859455,0.03763199970126152,0.0005205689161651083,0.006976000033318996,0.00723200011998415,0.007084799977019429,0.007055999943986535,8.120692008046991e-05,0.06537599861621857,0.0666240006685257,0.06607039868831635,0.06620799750089645,0.0004264652850036458,0.42022401094436646,0.4212160110473633,0.4207776069641113,0.42075200378894806,0.00030156216583477577,7.780191898345947,7.824575901031494,7.801385545730591,7.800559997558594,0.01476204212733083,0.6414399743080139,0.6456639766693115,0.6432959973812103,0.6434080004692078,0.0010849838787981676,0.5178239941596985,0.5219839811325073,0.5195072054862976,0.5195520222187042,0.001277373385618969,0.050783999264240265,0.052928000688552856,0.05176960006356239,0.05204800143837929,0.0006900139441768481,7168,256,8,2048,1,3328
0.05619199946522713,0.07436800003051758,0.05904640033841133,0.05750400014221668,0.0051305051493335824,0.036928001791238785,0.039455998688936234,0.0377567995339632,0.037487998604774475,0.0007100029505844481,0.006688000168651342,0.007648000027984381,0.00701760002411902,0.006895999889820814,0.0003244648428433574,0.06384000182151794,0.06473600119352341,0.06433599963784217,0.0642399974167347,0.00033782414831133134,0.416159987449646,0.4171839952468872,0.4166943967342377,0.41678400337696075,0.00036176881058002866,7.737472057342529,7.792511940002441,7.761657667160034,7.757936000823975,0.018544212695220885,0.6359040141105652,0.6380159854888916,0.6368768036365509,0.6367839872837067,0.0005981836620598257,0.5171520113945007,0.5204799771308899,0.5184991955757141,0.5181919932365417,0.0010752541371094931,0.05049600079655647,0.05212799832224846,0.05114879943430424,0.05097599886357784,0.0005836287029506071,7168,256,8,2048,1,3296
0.056063998490571976,0.07286400347948074,0.05851520001888275,0.05684799887239933,0.004806784698578848,0.036607999354600906,0.038336001336574554,0.03748799972236157,0.037567999213933945,0.00055171024003002,0.00687999976798892,0.007327999919652939,0.007023999933153391,0.006991999922320247,0.00012739863317247634,0.06371200084686279,0.06489600241184235,0.06442880183458329,0.06472000107169151,0.0004265009935748197,0.4119360148906708,0.4134719967842102,0.41256319880485537,0.41254399716854095,0.00046177327839516544,7.706208229064941,7.732639789581299,7.7169312000274655,7.717455863952637,0.007868842699279727,0.6297919750213623,0.6326720118522644,0.6312991976737976,0.6313279867172241,0.0010051755867221657,0.5153279900550842,0.5181760191917419,0.5166400015354157,0.5164479911327362,0.0008807920277641196,0.0498879998922348,0.05180799961090088,0.05063360035419464,0.05051200091838837,0.0006002107519511697,7168,256,8,2048,1,3264
0.055615998804569244,0.07264000177383423,0.05816959999501705,0.05673599988222122,0.004842305891983677,0.036479998379945755,0.03791999816894531,0.037084800004959104,0.03705599904060364,0.00038144471149771035,0.006688000168651342,0.007807999849319458,0.007062399946153164,0.007023999933153391,0.00032978628260314487,0.06364800035953522,0.06489600241184235,0.06430080085992813,0.06435199826955795,0.0004744643930178684,0.40809598565101624,0.40889599919319153,0.40844800472259524,0.4084480106830597,0.00022763012817437225,7.67683219909668,9.140192031860352,7.839619207382202,7.697183847427368,0.4336393001765018,0.6239680051803589,0.6274880170822144,0.625164806842804,0.624752014875412,0.0011142442309069625,0.5158079862594604,0.5179200172424316,0.5170176029205322,0.5172159969806671,0.0007000345173449595,0.049536000937223434,0.05087999999523163,0.049910399690270425,0.04972799867391586,0.00045414052013844204,7168,256,8,2048,1,3232
