Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
29,4.852902235734376,0.009478324679168704,4.846471165611823,0.009465763995335592,4.846471165611823,0.009465763995335592,0.0,0.006431070122495441,4.846471165611823,0.009465763995335592,0.26024115609547493,0.2538100859729795,0.0001239307060414939,0.00897004117116973,1.8512989339120267,2560,2048,512,4.0,0
30,5.426817433331415,0.01059925279947542,5.425109145351053,0.010595916299513775,5.425109145351053,0.010595916299513775,0.0,0.0017082879803780315,5.425109145351053,0.010595916299513775,0.22129447765279053,0.2195861896724125,0.00010721981917598267,0.010167037022809813,3.291459878810514,2560,2048,512,4.0,0
31,4.755807933591747,0.00928868737029638,4.755801993189355,0.009288675767947958,4.755801993189355,0.009288675767947958,0.0,5.94040237444915e-06,4.755801993189355,0.009288675767947958,0.25278450914465367,0.2527785687422792,0.00012342703551869103,0.008794967625873229,2.6166808608925365,2560,2048,512,4.0,0
32,5.307234637640427,0.010365692651641459,5.302256703618786,0.010355970124255442,5.302256703618786,0.010355970124255442,0.0,0.004977934021674457,5.302256703618786,0.010355970124255442,0.22879555293521747,0.22381761891354301,0.00010928594673512843,0.009918826337314862,1.536724848060338,2560,2048,512,4.0,0
33,5.308426538033849,0.010368020582097362,5.308426538033808,0.01036802058209728,5.308426538033808,0.01036802058209728,0.0,0.0,5.308426538033808,0.01036802058209728,0.2532742675082673,0.2532742675082673,0.00012366907593177115,0.009873344278370277,6.0,2560,2048,512,4.0,0
34,4.778155838893426,0.009332335622838722,4.767191707485085,0.009310921303681807,4.767191707485085,0.009310921303681807,0.0,0.010964131408627509,4.767191707485085,0.009310921303681807,0.2660560581935343,0.2550919267849068,0.00012455660487544276,0.008812694884179476,0.9513493656979719,2560,2048,512,4.0,0
35,4.79868582558327,0.009372433253092324,4.792323714074486,0.009360007254051731,4.792323714074486,0.009360007254051731,0.0,0.006362111509183421,4.792323714074486,0.009360007254051731,0.23252382385856407,0.22616171234938065,0.00011043052360809602,0.008918285159618566,1.606105490972972,2560,2048,512,4.0,0
36,5.161406647511086,0.01008087235842009,5.157486770607123,0.010073216348842036,5.157486770607123,0.010073216348842036,0.0,0.00391987690419171,5.157486770607123,0.010073216348842036,0.2546364582482141,0.2507165813440224,0.00012242020573438595,0.009583535525904047,3.536921969170997,2560,2048,512,4.0,0
37,5.173130407134806,0.010103770326435169,5.158436327948467,0.010075070953024349,5.158436327948467,0.010075070953024349,0.0,0.014694079186583053,5.158436327948467,0.010075070953024349,0.26831257880135695,0.2536184996147739,0.00012383715801502632,0.009579722320963768,1.9273924102536881,2560,2048,512,4.0,0
38,5.7777210499338025,0.011284611425651958,5.7760909418066735,0.01128142762071616,5.7760909418066735,0.01128142762071616,0.0,0.0016301081273866203,5.7760909418066735,0.01128142762071616,0.2522828273520048,0.2506527192246182,0.0001223890230588956,0.010791871528480074,3.956759870686824,2560,2048,512,4.0,0
