batch_id,replica_id,stage_id,enable_prefetch,layer_index,attention_compute_time,mlp_compute_time,kv_cache_load_time,weight_load_time,tensor_parallel_comm_time,expert_parallel_comm_time,prefetch_overlap_savings,is_moe_layer,num_active_experts,routing_time,compute_time,io_time,comm_time,effective_io_time,total_time,start_time,end_time
0,0,0,True,10,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0502137106469354,2.051223024256669
0,0,0,True,11,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.051223024256669,2.052232337866402
0,0,0,True,12,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.052232337866402,2.0532416514761356
0,0,0,True,13,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0532416514761356,2.0542509650858687
0,0,0,True,14,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0542509650858687,2.0552602786956022
0,0,0,True,15,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0552602786956022,2.0562695923053353
0,0,0,True,16,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0562695923053353,2.057278905915069
0,0,0,True,17,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.057278905915069,2.058288219524802
0,0,0,True,18,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.058288219524802,2.0592975331345356
0,0,0,True,19,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0592975331345356,2.0603068467442687
0,0,0,True,20,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0603068467442687,2.0613161603540022
0,0,0,True,21,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0613161603540022,2.0623254739637353
0,0,0,True,22,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0623254739637353,2.063334787573469
0,0,0,True,23,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.063334787573469,2.064344101183202
0,0,0,True,24,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.064344101183202,2.0653534147929355
0,0,0,True,25,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0653534147929355,2.0663627284026687
0,0,0,True,26,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0663627284026687,2.067372042012402
0,0,0,True,27,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.067372042012402,2.0683813556221353
0,0,0,True,28,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0683813556221353,2.069390669231869
0,0,0,True,29,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.069390669231869,2.070399982841602
0,0,0,True,30,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.070399982841602,2.0714092964513355
0,0,0,True,31,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0714092964513355,2.0724186100610686
0,0,0,True,32,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0724186100610686,2.073427923670802
0,0,0,True,33,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.073427923670802,2.0744372372805353
0,0,0,True,34,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0744372372805353,2.075446550890269
0,0,0,True,35,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.075446550890269,2.076455864500002
0,0,0,True,36,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.076455864500002,2.0774651781097355
0,0,0,True,37,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0774651781097355,2.0784744917194686
0,0,0,True,38,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0784744917194686,2.079483805329202
0,0,0,True,39,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.079483805329202,2.0804931189389353
0,0,0,True,40,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0804931189389353,2.081502432548669
0,0,0,True,41,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.081502432548669,2.082511746158402
0,0,0,True,42,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.082511746158402,2.0835210597681355
0,0,0,True,43,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0835210597681355,2.0845303733778686
0,0,0,True,44,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0845303733778686,2.085539686987602
0,0,0,True,45,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.085539686987602,2.0865490005973353
0,0,0,True,46,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0865490005973353,2.087558314207069
0,0,0,True,47,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.087558314207069,2.088567627816802
0,0,0,True,48,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.088567627816802,2.0895769414265355
0,0,0,True,49,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0895769414265355,2.0905862550362686
0,0,0,True,50,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0905862550362686,2.091595568646002
0,0,0,True,51,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.091595568646002,2.0926048822557353
0,0,0,True,52,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0926048822557353,2.093614195865469
0,0,0,True,53,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.093614195865469,2.094623509475202
0,0,0,True,54,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.094623509475202,2.0956328230849355
0,0,0,True,55,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0956328230849355,2.0966421366946686
0,0,0,True,56,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0966421366946686,2.097651450304402
0,0,0,True,57,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.097651450304402,2.0986607639141353
0,0,0,True,58,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.0986607639141353,2.099670077523869
0,0,0,True,59,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.099670077523869,2.100679391133602
0,0,0,True,60,0.2076533176671229,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7019578267274518,0.0,0.3073557830058833,0.0,1.009313609733335,2.100679391133602,2.1016887047433355
1,0,0,True,0,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1024002087433353,2.1034242771530685
1,0,0,True,1,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1034242771530685,2.104448345562802
1,0,0,True,2,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.104448345562802,2.105472413972535
1,0,0,True,3,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.105472413972535,2.1064964823822687
1,0,0,True,4,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1064964823822687,2.107520550792002
1,0,0,True,5,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.107520550792002,2.1085446192017354
1,0,0,True,6,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1085446192017354,2.1095686876114685
1,0,0,True,7,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1095686876114685,2.110592756021202
1,0,0,True,8,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.110592756021202,2.1116168244309352
1,0,0,True,9,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1116168244309352,2.112640892840669
1,0,0,True,10,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.112640892840669,2.113664961250402
1,0,0,True,11,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.113664961250402,2.1146890296601355
1,0,0,True,12,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1146890296601355,2.1157130980698686
1,0,0,True,13,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1157130980698686,2.116737166479602
1,0,0,True,14,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.116737166479602,2.1177612348893353
1,0,0,True,15,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1177612348893353,2.118785303299069
1,0,0,True,16,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.118785303299069,2.119809371708802
1,0,0,True,17,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.119809371708802,2.1208334401185356
1,0,0,True,18,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1208334401185356,2.1218575085282687
1,0,0,True,19,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1218575085282687,2.122881576938002
1,0,0,True,20,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.122881576938002,2.1239056453477354
1,0,0,True,21,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1239056453477354,2.1249297137574685
1,0,0,True,22,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1249297137574685,2.125953782167202
1,0,0,True,23,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.125953782167202,2.1269778505769352
1,0,0,True,24,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1269778505769352,2.128001918986669
1,0,0,True,25,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.128001918986669,2.129025987396402
1,0,0,True,26,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.129025987396402,2.1300500558061355
1,0,0,True,27,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1300500558061355,2.1310741242158686
1,0,0,True,28,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1310741242158686,2.132098192625602
1,0,0,True,29,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.132098192625602,2.1331222610353353
1,0,0,True,30,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1331222610353353,2.134146329445069
1,0,0,True,31,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.134146329445069,2.135170397854802
1,0,0,True,32,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.135170397854802,2.1361944662645356
1,0,0,True,33,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1361944662645356,2.1372185346742687
1,0,0,True,34,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1372185346742687,2.1382426030840023
1,0,0,True,35,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1382426030840023,2.1392666714937354
1,0,0,True,36,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1392666714937354,2.140290739903469
1,0,0,True,37,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.140290739903469,2.141314808313202
1,0,0,True,38,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.141314808313202,2.142338876722935
1,0,0,True,39,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.142338876722935,2.143362945132669
1,0,0,True,40,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.143362945132669,2.144387013542402
1,0,0,True,41,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.144387013542402,2.1454110819521355
1,0,0,True,42,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1454110819521355,2.1464351503618686
1,0,0,True,43,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1464351503618686,2.147459218771602
1,0,0,True,44,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.147459218771602,2.1484832871813353
1,0,0,True,45,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1484832871813353,2.149507355591069
1,0,0,True,46,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.149507355591069,2.150531424000802
1,0,0,True,47,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.150531424000802,2.1515554924105356
1,0,0,True,48,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1515554924105356,2.1525795608202687
1,0,0,True,49,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1525795608202687,2.1536036292300023
1,0,0,True,50,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1536036292300023,2.1546276976397354
1,0,0,True,51,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1546276976397354,2.155651766049469
1,0,0,True,52,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.155651766049469,2.156675834459202
1,0,0,True,53,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.156675834459202,2.1576999028689356
1,0,0,True,54,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1576999028689356,2.1587239712786688
1,0,0,True,55,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1587239712786688,2.1597480396884023
1,0,0,True,56,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1597480396884023,2.1607721080981355
1,0,0,True,57,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.1607721080981355,2.161796176507869
1,0,0,True,58,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.161796176507869,2.162820244917602
1,0,0,True,59,0.22240811766712312,0.4943045090603289,0.0,0.0,0.3073557830058833,0.0,0.0,False,0,0.0,0.7167126267274521,0.0,0.3073557830058833,0.0,1.0240684097333355,2.162820244917602,2.1638443133273357
